start_ut,end_ut,PH,CL,TN,TK,CY,WI,HU,RN,SN,EQ,OT
2015-05-29T04:40:00,2015-05-29T05:43:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-29T05:43:00,2015-05-29T08:07:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-29T08:07:00,2015-05-29T22:17:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-29T22:17:00,2015-05-29T23:25:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-29T23:25:00,2015-05-30T00:38:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-30T00:38:00,2015-05-30T03:14:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-30T03:14:00,2015-05-30T06:00:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-30T06:00:00,2015-05-30T06:28:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-30T06:28:00,2015-05-30T07:20:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-30T07:20:00,2015-05-30T22:22:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-30T22:22:00,2015-05-31T00:03:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-31T00:03:00,2015-05-31T00:43:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-31T00:43:00,2015-05-31T01:07:00,0,0,0,1,0,0,0,0,0,0,0
2015-05-31T01:07:00,2015-05-31T01:41:00,0,0,0,1,0,0,0,0,0,0,0
2015-05-31T01:41:00,2015-05-31T02:05:00,0,0,0,1,0,0,0,0,0,0,0
2015-05-31T02:05:00,2015-05-31T02:19:00,0,0,0,1,0,0,0,0,0,0,0
2015-05-31T02:19:00,2015-05-31T03:12:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-31T03:12:00,2015-05-31T03:46:00,0,0,1,0,0,0,0,0,0,0,0
2015-05-31T03:46:00,2015-05-31T07:17:00,0,1,0,0,0,0,0,0,0,0,0
2015-05-31T07:17:00,2015-05-31T22:17:00,0,1,0,0,0,0,0,0,0,0,0
2015-05-31T22:17:00,2015-05-31T23:31:00,0,1,0,0,0,0,0,0,0,0,0
2015-05-31T23:31:00,2015-06-01T00:35:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-01T00:35:00,2015-06-01T01:18:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-01T01:18:00,2015-06-01T02:51:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-01T02:51:00,2015-06-01T06:20:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-01T06:20:00,2015-06-01T07:35:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-01T07:35:00,2015-06-01T08:29:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-01T08:29:00,2015-06-01T22:15:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-01T22:15:00,2015-06-01T23:41:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-01T23:41:00,2015-06-02T04:47:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-02T04:47:00,2015-06-02T08:15:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-02T08:15:00,2015-06-02T22:30:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-02T22:30:00,2015-06-02T23:24:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-02T23:24:00,2015-06-03T06:00:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-03T06:00:00,2015-06-03T22:30:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-03T22:30:00,2015-06-03T23:45:00,0,0,0,1,0,0,0,0,0,0,0
2015-06-03T23:45:00,2015-06-04T00:06:00,0,0,0,1,0,0,0,0,0,0,0
2015-06-04T00:06:00,2015-06-04T01:05:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-04T01:05:00,2015-06-04T02:00:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-04T02:00:00,2015-06-04T22:09:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-04T22:09:00,2015-06-05T01:29:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-05T01:29:00,2015-06-05T03:43:00,0,1,0,0,0,1,0,0,0,0,0
2015-06-05T03:43:00,2015-06-05T04:27:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-05T04:27:00,2015-06-05T10:12:00,0,1,0,0,0,1,0,0,0,0,0
2015-06-05T10:12:00,2015-06-05T22:12:00,0,1,0,0,0,1,0,0,0,0,0
2015-06-05T22:12:00,2015-06-06T08:02:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-06T08:02:00,2015-06-06T09:59:00,0,1,0,0,0,1,0,0,0,0,0
2015-06-06T09:59:00,2015-06-06T22:14:00,0,1,0,0,0,1,0,0,0,0,0
2015-06-06T22:14:00,2015-06-07T02:48:00,0,1,0,0,0,1,0,0,0,0,0
2015-06-07T02:48:00,2015-06-07T10:10:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-07T10:10:00,2015-06-07T22:17:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-07T22:17:00,2015-06-07T23:43:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-07T23:43:00,2015-06-08T10:29:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-08T10:29:00,2015-06-08T22:14:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-08T22:14:00,2015-06-09T10:00:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-09T10:00:00,2015-06-09T22:09:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-09T22:09:00,2015-06-09T22:49:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-09T22:49:00,2015-06-09T23:10:00,0,1,0,0,0,1,0,0,0,0,0
2015-06-09T23:10:00,2015-06-10T01:08:00,1,0,0,0,0,1,0,0,0,0,0
2015-06-10T01:08:00,2015-06-10T05:41:00,1,0,0,0,0,0,0,0,0,0,0
2015-06-10T05:41:00,2015-06-10T22:10:00,1,0,0,0,0,0,0,0,0,0,0
2015-06-10T22:10:00,2015-06-11T02:56:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-11T02:56:00,2015-06-11T07:43:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-11T07:43:00,2015-06-11T10:22:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-11T10:22:00,2015-06-11T22:07:00,0,1,0,0,0,1,0,0,0,0,0
2015-06-11T22:07:00,2015-06-11T23:15:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-11T23:15:00,2015-06-12T05:36:00,1,0,0,0,0,0,0,0,0,0,0
2015-06-12T05:36:00,2015-06-14T22:02:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-14T22:02:00,2015-06-15T03:53:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-15T03:53:00,2015-06-15T06:51:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-15T06:51:00,2015-06-15T22:10:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-15T22:10:00,2015-06-15T23:21:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-15T23:21:00,2015-06-16T03:03:00,1,0,0,0,0,0,0,0,0,0,0
2015-06-16T03:03:00,2015-06-16T22:18:00,1,0,0,0,0,0,0,0,0,0,0
2015-06-16T22:18:00,2015-06-17T00:40:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-17T00:40:00,2015-06-17T04:00:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-17T04:00:00,2015-06-17T09:32:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-17T09:32:00,2015-06-17T22:21:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-17T22:21:00,2015-06-17T23:27:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-17T23:27:00,2015-06-18T03:29:00,1,0,0,0,0,0,0,0,0,0,0
2015-06-18T03:29:00,2015-06-18T04:56:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-18T04:56:00,2015-06-18T05:05:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-18T05:05:00,2015-06-18T06:00:00,0,0,0,1,0,0,0,0,0,0,0
2015-06-18T06:00:00,2015-06-18T06:54:00,0,0,0,1,0,0,0,0,0,0,0
2015-06-18T06:54:00,2015-06-18T22:34:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-18T22:34:00,2015-06-19T01:48:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-19T01:48:00,2015-06-19T09:47:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-19T09:47:00,2015-06-19T22:25:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-19T22:25:00,2015-06-19T23:25:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-19T23:25:00,2015-06-20T01:48:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-20T01:48:00,2015-06-20T07:00:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-20T07:00:00,2015-06-20T09:52:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-20T09:52:00,2015-06-20T22:39:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-20T22:39:00,2015-06-21T02:33:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-21T02:33:00,2015-06-21T03:31:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-21T03:31:00,2015-06-21T22:32:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-21T22:32:00,2015-06-22T02:02:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-22T02:02:00,2015-06-22T04:30:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-22T04:30:00,2015-06-22T22:34:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-22T22:34:00,2015-06-23T03:52:00,0,0,0,1,0,0,0,0,0,0,0
2015-06-23T03:52:00,2015-06-23T07:00:00,0,0,0,0,1,0,0,0,0,0,0
2015-06-23T07:00:00,2015-06-23T23:15:00,0,0,0,0,1,0,0,0,0,0,0
2015-06-23T23:15:00,2015-06-23T23:41:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-23T23:41:00,2015-06-24T02:44:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-24T02:44:00,2015-06-24T09:32:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-24T09:32:00,2015-06-24T22:10:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-24T22:10:00,2015-06-24T23:23:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-24T23:23:00,2015-06-25T00:29:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-25T00:29:00,2015-06-25T22:40:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-25T22:40:00,2015-06-26T00:56:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-26T00:56:00,2015-06-26T01:49:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-26T01:49:00,2015-06-26T02:20:00,0,0,0,1,0,0,0,0,0,0,0
2015-06-26T02:20:00,2015-06-26T03:03:00,0,0,0,1,0,0,0,0,0,0,0
2015-06-26T03:03:00,2015-06-26T04:12:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-26T04:12:00,2015-06-26T05:36:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-26T05:36:00,2015-06-26T22:26:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-26T22:26:00,2015-06-27T00:53:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-27T00:53:00,2015-06-27T01:47:00,0,0,0,1,0,0,0,0,0,0,0
2015-06-27T01:47:00,2015-06-27T05:08:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-27T05:08:00,2015-06-27T08:08:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-27T08:08:00,2015-06-27T22:26:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-27T22:26:00,2015-06-27T23:52:00,0,0,0,0,1,0,0,0,0,0,0
2015-06-27T23:52:00,2015-06-28T01:20:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-28T01:20:00,2015-06-28T02:55:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-28T02:55:00,2015-06-28T03:35:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-28T03:35:00,2015-06-28T04:29:00,0,0,0,1,0,0,0,0,0,0,0
2015-06-28T04:29:00,2015-06-28T05:13:00,0,0,0,1,0,0,0,0,0,0,0
2015-06-28T05:13:00,2015-06-28T06:19:00,0,0,0,1,0,0,0,0,0,0,0
2015-06-28T06:19:00,2015-06-28T08:40:00,0,0,0,0,1,0,0,0,0,0,0
2015-06-28T08:40:00,2015-06-28T23:23:00,0,0,0,0,1,0,0,0,0,0,0
2015-06-28T23:23:00,2015-06-29T00:53:00,0,0,0,0,1,0,0,0,0,0,0
2015-06-29T00:53:00,2015-06-29T00:54:00,0,0,0,0,1,0,0,0,0,0,0
2015-06-29T00:54:00,2015-06-29T02:04:00,0,0,0,0,1,0,0,0,0,0,0
2015-06-29T02:04:00,2015-06-29T04:53:00,0,0,0,0,1,0,0,0,0,0,0
2015-06-29T04:53:00,2015-06-29T06:06:00,0,0,0,0,1,0,0,0,0,0,0
2015-06-29T06:06:00,2015-06-29T22:20:00,0,0,0,0,1,0,0,0,0,0,0
2015-06-29T22:20:00,2015-06-30T01:46:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-30T01:46:00,2015-06-30T07:07:00,0,1,0,0,0,0,0,0,0,0,0
2015-06-30T07:07:00,2015-06-30T09:02:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-30T09:02:00,2015-06-30T22:26:00,0,0,1,0,0,0,0,0,0,0,0
2015-06-30T22:26:00,2015-07-01T00:35:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-01T00:35:00,2015-07-01T04:36:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-01T04:36:00,2015-07-01T06:24:00,0,0,1,0,1,0,0,0,0,0,0
2015-07-01T06:24:00,2015-07-01T09:58:00,0,0,1,0,1,0,0,0,0,0,0
2015-07-01T09:58:00,2015-07-01T22:23:00,0,0,0,1,1,0,0,0,0,0,0
2015-07-01T22:23:00,2015-07-01T23:18:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-01T23:18:00,2015-07-02T01:31:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-02T01:31:00,2015-07-02T03:07:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-02T03:07:00,2015-07-02T03:50:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-02T03:50:00,2015-07-02T10:09:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-02T10:09:00,2015-07-02T22:29:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-02T22:29:00,2015-07-03T00:29:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-03T00:29:00,2015-07-03T02:03:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-03T02:03:00,2015-07-03T03:49:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-03T03:49:00,2015-07-03T04:05:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-03T04:05:00,2015-07-03T04:55:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-03T04:55:00,2015-07-03T05:02:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-03T05:02:00,2015-07-03T09:01:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-03T09:01:00,2015-07-03T10:04:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-03T10:04:00,2015-07-03T22:23:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-03T22:23:00,2015-07-04T00:37:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-04T00:37:00,2015-07-04T02:07:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-04T02:07:00,2015-07-04T02:40:00,0,0,1,0,1,0,0,0,0,0,0
2015-07-04T02:40:00,2015-07-04T03:47:00,0,0,0,1,1,0,0,0,0,0,0
2015-07-04T03:47:00,2015-07-04T06:25:00,0,0,1,0,1,0,0,0,0,0,0
2015-07-04T06:25:00,2015-07-04T07:18:00,0,0,1,0,1,0,0,0,0,0,0
2015-07-04T07:18:00,2015-07-04T08:35:00,0,0,0,1,1,0,0,0,0,0,0
2015-07-04T08:35:00,2015-07-04T09:13:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-04T09:13:00,2015-07-04T10:01:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-04T10:01:00,2015-07-04T22:57:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-04T22:57:00,2015-07-04T23:38:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-04T23:38:00,2015-07-05T00:28:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-05T00:28:00,2015-07-05T00:56:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-05T00:56:00,2015-07-05T02:59:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-05T02:59:00,2015-07-05T03:21:00,0,0,1,0,0,1,0,0,0,0,0
2015-07-05T03:21:00,2015-07-05T04:22:00,0,0,0,1,1,0,0,0,0,0,0
2015-07-05T04:22:00,2015-07-05T04:51:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-05T04:51:00,2015-07-05T05:40:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-05T05:40:00,2015-07-05T07:38:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-05T07:38:00,2015-07-05T08:47:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-05T08:47:00,2015-07-05T09:25:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-05T09:25:00,2015-07-05T22:26:00,0,0,0,1,1,0,0,0,0,0,0
2015-07-05T22:26:00,2015-07-05T23:51:00,0,0,0,1,1,0,0,0,0,0,0
2015-07-05T23:51:00,2015-07-06T01:38:00,0,0,1,0,1,0,0,0,0,0,0
2015-07-06T01:38:00,2015-07-06T02:14:00,0,0,0,1,1,0,0,0,0,0,0
2015-07-06T02:14:00,2015-07-06T03:50:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-06T03:50:00,2015-07-06T05:45:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-06T05:45:00,2015-07-06T06:12:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-06T06:12:00,2015-07-06T07:30:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-06T07:30:00,2015-07-06T09:38:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-06T09:38:00,2015-07-06T23:20:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-06T23:20:00,2015-07-07T00:35:00,0,0,0,1,1,0,0,0,0,0,0
2015-07-07T00:35:00,2015-07-07T03:19:00,0,0,1,1,1,0,0,0,0,0,0
2015-07-07T03:19:00,2015-07-07T05:01:00,0,0,1,1,1,0,0,0,0,0,0
2015-07-07T05:01:00,2015-07-07T06:19:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-07T06:19:00,2015-07-07T10:18:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-07T10:18:00,2015-07-07T22:12:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-07T22:12:00,2015-07-08T01:19:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-08T01:19:00,2015-07-08T05:40:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-08T05:40:00,2015-07-08T07:27:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-08T07:27:00,2015-07-08T22:24:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-08T22:24:00,2015-07-08T23:24:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-08T23:24:00,2015-07-09T05:06:00,1,0,0,0,0,0,0,0,0,0,0
2015-07-09T05:06:00,2015-07-09T09:49:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-09T09:49:00,2015-07-09T22:15:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-09T22:15:00,2015-07-09T23:20:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-09T23:20:00,2015-07-10T01:22:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-10T01:22:00,2015-07-10T02:55:00,0,0,0,0,1,0,0,0,0,0,0
2015-07-10T02:55:00,2015-07-10T04:24:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-10T04:24:00,2015-07-10T04:30:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-10T04:30:00,2015-07-10T04:33:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-10T04:33:00,2015-07-10T07:30:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-10T07:30:00,2015-07-10T08:02:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-10T08:02:00,2015-07-10T09:12:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-10T09:12:00,2015-07-10T09:31:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-10T09:31:00,2015-07-10T22:17:00,0,0,0,0,1,0,0,0,0,0,0
2015-07-10T22:17:00,2015-07-11T04:38:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-11T04:38:00,2015-07-11T07:30:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-11T07:30:00,2015-07-11T22:14:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-11T22:14:00,2015-07-12T00:18:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-12T00:18:00,2015-07-12T01:53:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-12T01:53:00,2015-07-12T05:15:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-12T05:15:00,2015-07-12T22:21:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-12T22:21:00,2015-07-13T03:10:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-13T03:10:00,2015-07-13T05:19:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-13T05:19:00,2015-07-13T10:01:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-13T10:01:00,2015-07-13T22:15:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-13T22:15:00,2015-07-14T22:47:00,0,0,0,0,1,0,1,0,0,0,0
2015-07-14T22:47:00,2015-07-15T00:14:00,0,1,0,0,0,0,1,0,0,0,0
2015-07-15T00:14:00,2015-07-15T03:37:00,0,1,0,0,0,0,1,0,0,0,0
2015-07-15T03:37:00,2015-07-15T04:38:00,0,1,0,0,0,1,0,0,0,0,0
2015-07-15T04:38:00,2015-07-15T07:54:00,0,1,0,0,0,1,1,0,0,0,0
2015-07-15T07:54:00,2015-07-15T09:16:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-15T09:16:00,2015-07-15T22:36:00,0,1,0,0,0,1,0,0,0,0,0
2015-07-15T22:36:00,2015-07-15T23:13:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-15T23:13:00,2015-07-16T04:23:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-16T04:23:00,2015-07-16T08:32:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-16T08:32:00,2015-07-16T22:41:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-16T22:41:00,2015-07-16T23:17:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-16T23:17:00,2015-07-17T01:30:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-17T01:30:00,2015-07-17T02:02:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-17T02:02:00,2015-07-17T04:36:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-17T04:36:00,2015-07-17T09:33:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-17T09:33:00,2015-07-17T23:06:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-17T23:06:00,2015-07-17T23:15:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-17T23:15:00,2015-07-17T23:21:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-17T23:21:00,2015-07-18T04:41:00,1,0,0,0,0,0,0,0,0,0,0
2015-07-18T04:41:00,2015-07-18T05:06:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-18T05:06:00,2015-07-18T10:08:00,1,0,0,0,0,0,0,0,0,0,0
2015-07-18T10:08:00,2015-07-18T22:29:00,1,0,0,0,0,0,0,0,0,0,0
2015-07-18T22:29:00,2015-07-18T23:25:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-18T23:25:00,2015-07-19T04:03:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-19T04:03:00,2015-07-19T22:27:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-19T22:27:00,2015-07-20T00:15:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-20T00:15:00,2015-07-20T05:05:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-20T05:05:00,2015-07-20T09:26:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-20T09:26:00,2015-07-20T10:07:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-20T10:07:00,2015-07-20T22:26:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-20T22:26:00,2015-07-20T23:18:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-20T23:18:00,2015-07-21T02:58:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-21T02:58:00,2015-07-21T03:29:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-21T03:29:00,2015-07-21T07:00:00,0,0,1,0,0,1,0,0,0,0,0
2015-07-21T07:00:00,2015-07-21T22:22:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-21T22:22:00,2015-07-22T00:44:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-22T00:44:00,2015-07-22T02:03:00,0,0,0,1,0,0,0,0,0,0,0
2015-07-22T02:03:00,2015-07-22T04:20:00,0,0,0,0,1,0,0,0,0,0,0
2015-07-22T04:20:00,2015-07-22T06:38:00,0,0,0,0,1,0,0,0,0,0,0
2015-07-22T06:38:00,2015-07-22T08:00:00,0,0,0,0,1,0,0,0,0,0,0
2015-07-22T08:00:00,2015-07-22T22:25:00,0,0,0,0,1,0,0,0,0,0,0
2015-07-22T22:25:00,2015-07-22T23:55:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-22T23:55:00,2015-07-23T01:26:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-23T01:26:00,2015-07-23T03:01:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-23T03:01:00,2015-07-23T07:11:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-23T07:11:00,2015-07-23T22:25:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-23T22:25:00,2015-07-24T00:48:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-24T00:48:00,2015-07-24T02:28:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-24T02:28:00,2015-07-24T06:06:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-24T06:06:00,2015-07-24T22:25:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-24T22:25:00,2015-07-25T00:13:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-25T00:13:00,2015-07-25T02:05:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-25T02:05:00,2015-07-25T07:11:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-25T07:11:00,2015-07-25T08:35:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-25T08:35:00,2015-07-25T22:33:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-25T22:33:00,2015-07-26T02:05:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-26T02:05:00,2015-07-26T04:46:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-26T04:46:00,2015-07-26T06:35:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-26T06:35:00,2015-07-26T22:51:00,0,0,1,0,0,0,0,0,0,0,0
2015-07-26T22:51:00,2015-07-27T06:53:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-27T06:53:00,2015-07-27T22:33:00,0,1,0,0,0,0,0,0,0,0,0
2015-07-27T22:33:00,2015-07-28T03:05:00,0,1,0,0,0,0,0,0,0,0,0
